126.768634,35.29446394
127.133107,37.49874052
126.5666315,36.58006864
127.0697591,36.77850542
126.8980936,37.47294629
127.740989,37.87175076
127.039488,37.21317246
126.8673846,35.22660077
126.667913,33.27858211
127.0820735,36.41183818
126.4682679,34.97879769
129.2913947,35.46267061
126.915444,37.61909675
127.1344831,35.7867651
126.6615883,36.69422437
126.5364027,33.51384762
126.8977393,37.48749238
128.9999916,36.28629343
129.0300754,35.3705828
129.3716493,37.09304415
126.9034922,37.44395888
127.0949431,37.55460089
128.3996819,36.35811022
127.2626705,37.10712021
128.0261565,34.90724278
127.4879825,34.9714407
127.2203592,37.00420168
127.9574381,37.34785241
128.8842307,35.15490802
127.1963364,36.87781367
127.8505905,35.27149665
127.3054628,37.06242418
127.033589,35.34983196
126.8665375,33.51415119
126.9674896,37.56336972
126.5514142,33.45292523
126.9549303,37.48122622
127.1728002,37.59390689
127.1194193,35.8253148
126.9635265,37.24485239
126.9332858,37.38477745
127.0860718,37.5946351
126.7483524,37.34021957
127.4911231,37.17694712
127.4914972,37.25608193
128.1045108,35.15608728
127.1200956,37.39905482
127.1556439,35.83904383
127.0651741,37.54170482
128.5894901,35.85537966
127.0778265,37.13685774
126.9757889,35.93978773
126.3685785,33.37087456
128.6088903,38.14880989
129.3174572,35.78759752
127.4008504,36.4418641
127.3741238,35.66296795
126.7658117,37.66769834
127.0254745,37.54730259
128.2749143,35.53795513
127.0381594,37.60244866
127.322965,36.56088249
128.8988819,35.08659418
126.7843535,37.46618294
126.6965245,36.01101807
127.4416647,36.87401354
128.7224097,35.8166502
127.2207944,37.92039981
127.1079634,37.36826017
127.0219262,37.25640607
127.2254908,37.51209894
127.7393371,37.91289869
126.6979086,37.45717312
128.1362052,35.16556418
126.2010304,36.75952642
127.6455284,34.73175237
128.3477048,34.93879806
126.6034906,36.31956746
126.598033,33.52065221
126.9014769,37.50673726
126.8602299,35.1624138
127.0633007,36.27615946
128.6249402,35.85227615
127.6691013,36.3967631
126.7792504,37.49122752
126.6117715,36.63320371
127.02666,37.78525935
126.7251593,37.54341356
126.8292232,37.3078145
126.8977698,35.85511359
129.3985147,36.99366329
127.6956927,37.20115104
127.8374556,37.40631348
129.3842994,35.5457811
126.8005744,35.81496188
126.9236556,37.96899871
128.5775208,38.19516442
129.3611455,36.03576755
127.1235489,35.84404078
126.2395344,34.42171273
126.9799586,37.28522695
127.2412267,36.50513691
126.8867054,35.15028124
127.0506011,37.92551508
127.0738565,36.19629576
126.9994497,37.26859918
127.1587775,36.82784296
128.1991643,38.10679463
126.8833993,37.53665923
127.1825262,36.95431896
127.1919118,37.72513018
127.3869823,36.33319873
129.0951548,35.19707858
129.0426206,37.22405836
129.2205718,35.24345741
127.9743399,37.68571324
126.7144203,36.09957062
128.4790699,34.86293209
127.0426392,35.34332935
129.4096858,35.48549476
127.6752117,34.76467606
126.7889711,37.53221928
127.141916,37.50030167
127.4417454,36.98917424
127.5768903,36.57819892
128.1452541,35.2961352
126.6805657,37.64418029
126.9316479,37.51327688
127.0863154,36.19394133
126.9817981,37.47719185
126.3890514,36.7393547
129.1097463,35.24101113
126.7762542,37.31604745
128.3951174,37.37124632
127.1207328,37.1711123
128.576695,35.83869882
126.8851847,37.29370535
126.2966003,35.11283853
127.0730831,37.15547298
127.7470661,36.49681369
128.3356244,36.13509561
129.4498784,36.78692552
126.5488325,36.60231141
126.9899379,36.89975148
126.8574586,35.17398868
126.2672278,34.48071788
129.25776,35.54040833
127.0814965,35.86502728
129.2487503,35.81640962
126.8628733,37.5465552
127.7305026,34.74032611
127.4668897,34.92834207
126.7556939,36.40199208
128.2610094,36.18618769
128.2210011,38.12821166
128.7661007,35.84115281
128.6892833,35.27901656
127.0275518,37.49794369
127.1437505,37.60220532
126.8486832,37.54460299
127.4924857,35.55827946
129.0398304,35.3313031
129.4304268,35.50979366
127.4368812,36.85101476
126.226203,33.24409439
126.6126488,33.48442835
126.8369279,36.80530856
127.0175827,36.14417944
127.4222788,36.34717376
126.9978348,35.06561667
127.7046651,34.89441249
126.7969465,35.13499317
129.2376987,36.05967934
126.9319437,37.48768884
128.4004279,36.03557296
127.7278539,37.86719827
126.8741187,37.45930136
126.9126006,37.47328971
127.8092874,35.02629704
127.7972316,37.22327667
128.8392893,35.0840284
128.8069511,35.10804238
126.8966033,37.65372126
129.3339556,35.4560722
127.1969445,37.51156044
129.1928265,35.81137772
127.2351203,37.30342482
127.0091285,36.75447191
127.1089149,35.81905633
127.7512414,37.8707379
126.7476255,37.43561523
127.1309629,37.42932135
126.8210965,35.43224725
126.4233979,34.80520957
126.4475365,35.35687018
127.0672496,37.7344818
128.2629009,35.97358836
127.565444,37.48181641
127.6648182,38.05899977
126.9290944,37.57216769
126.6827728,35.16190842
128.5492976,35.89715533
126.9695884,35.94602655
128.6167632,35.87170894
126.7356165,37.44830135
128.8648404,35.21123649
128.9916741,35.41618732
128.4802739,35.74562415
128.2059901,36.41825362
127.0340583,37.20906787
126.4278424,34.85460503
127.8769345,34.89226901
127.472585,37.78422402
126.6588414,35.26144245
126.8173662,37.48063769
126.9118054,37.54872896
126.927058,37.37189386
127.0227333,36.78268014
126.5822171,37.64561028
127.4102536,37.73279036
126.8461573,37.39807367
126.6836561,37.4889201
128.3457786,36.12954294
126.7341301,37.66673976
126.5762945,36.81349462
128.9157842,35.96853522
127.2513984,37.80581293
129.0836221,35.2231058
126.898331,37.50538728
127.0712547,37.55125436
127.986786,37.4043688
129.3428382,37.16416612
128.5925798,35.89247791
127.6926539,36.3969979
126.7268178,37.73107571
127.2685835,37.40434217
126.728365,37.49826109
127.7251284,34.73888339
126.94321,37.37169157
127.0533459,37.55104375
126.9667006,35.94595966
126.901246,37.30142242
129.1072809,35.18805552
128.5740057,35.86260539
129.377711,36.00658197
126.9436774,38.03741206
127.1083948,37.38521656
126.2818751,34.42870207
126.8772398,35.19374813
127.004238,37.57110108
126.9094408,37.49254496
127.3401052,36.349977
126.8709553,35.62763374
128.7078408,34.96291883
128.8353205,35.82107442
128.1939975,36.93513838
